"ensgene","moduleMembership","GS.trait","symbol","chr","description","moduleName"
"ENSMUSG00000001986",0.840026812737499,0.261156368519967,"Gria3","X","glutamate receptor, ionotropic, AMPA3 (alpha 3)","turquoise"
"ENSMUSG00000003872",0.855016275916328,0.20078648263362,"Lin7b","7","lin-7 homolog B (C. elegans)","turquoise"
"ENSMUSG00000003948",0.888112199819273,0.209072961613665,"Mmd","11","monocyte to macrophage differentiation-associated","turquoise"
"ENSMUSG00000006362",0.812874023126619,0.325395562764536,"Cbfa2t3","8","CBFA2/RUNX1 translocation partner 3","turquoise"
"ENSMUSG00000018326",0.868534412386171,0.206506662589013,"Ywhab","2","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide","turquoise"
"ENSMUSG00000019370",0.912094775220355,0.275621668726639,"Calm3","7","calmodulin 3","turquoise"
"ENSMUSG00000019590",0.849949767783886,0.216895179261482,"Cyb561","11","cytochrome b-561","turquoise"
"ENSMUSG00000019852",0.86304143808237,0.229298301899729,"Arfgef3","10","ARFGEF family member 3","turquoise"
"ENSMUSG00000020032",0.877349239225773,0.236512976854888,"Nuak1","10","NUAK family, SNF1-like kinase, 1","turquoise"
"ENSMUSG00000020181",0.837530058209274,0.27362114574301,"Nav3","10","neuron navigator 3","turquoise"
"ENSMUSG00000020340",0.94863553866274,0.280323168925093,"Cyfip2","11","cytoplasmic FMR1 interacting protein 2","turquoise"
"ENSMUSG00000020366",0.813127108965552,0.306585577518343,"Mapk9","11","mitogen-activated protein kinase 9","turquoise"
"ENSMUSG00000020431",0.839312992575638,0.204395244581024,"Adcy1","11","adenylate cyclase 1","turquoise"
"ENSMUSG00000020668",0.835739726165228,0.257508758471139,"Kif3c","12","kinesin family member 3C","turquoise"
"ENSMUSG00000020737",0.942127473756011,0.219070706963349,"Jpt1","11","Jupiter microtubule associated homolog 1","turquoise"
"ENSMUSG00000021066",0.83314458428251,0.318835765589146,"Atl1","12","atlastin GTPase 1","turquoise"
"ENSMUSG00000021259",0.803412034982383,0.243765030389134,"Cyp46a1","12","cytochrome P450, family 46, subfamily a, polypeptide 1","turquoise"
"ENSMUSG00000022285",0.897881322648633,0.251359693698253,"Ywhaz","15","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide","turquoise"
"ENSMUSG00000022454",0.874121446503083,0.231278326036837,"Nell2","15","NEL-like 2","turquoise"
"ENSMUSG00000022773",0.881629338916388,0.244749751293555,"Ypel1","16","yippee like 1","turquoise"
"ENSMUSG00000024012",0.843243687084044,0.217295945607685,"Mtch1","17","mitochondrial carrier 1","turquoise"
"ENSMUSG00000024083",0.85550250637324,0.216665190696878,"Pja2","17","praja ring finger ubiquitin ligase 2","turquoise"
"ENSMUSG00000024109",0.931523945552337,0.227290044078898,"Nrxn1","17","neurexin I","turquoise"
"ENSMUSG00000024479",0.815339582353428,0.237999058126967,"Mal2","15","mal, T cell differentiation protein 2","turquoise"
"ENSMUSG00000025658",0.913245727457342,0.27279127727789,"Cnksr2","X","connector enhancer of kinase suppressor of Ras 2","turquoise"
"ENSMUSG00000026000",0.879274598922095,0.350624948628916,"Lancl1","1","LanC (bacterial lantibiotic synthetase component C)-like 1","turquoise"
"ENSMUSG00000026527",0.814754140465335,0.218512806076234,"Rgs7","1","regulator of G protein signaling 7","turquoise"
"ENSMUSG00000026571",0.811481448418207,0.333067003309548,"Dcaf6","1","DDB1 and CUL4 associated factor 6","turquoise"
"ENSMUSG00000028161",0.895149244369087,0.230669686680991,"Ppp3ca","3","protein phosphatase 3, catalytic subunit, alpha isoform","turquoise"
"ENSMUSG00000028530",0.852266277209682,0.25012869744353,"Jak1","4","Janus kinase 1","turquoise"
"ENSMUSG00000029088",0.921058264723519,0.205802990444313,"Kcnip4","5","Kv channel interacting protein 4","turquoise"
"ENSMUSG00000029212",0.839820252077435,0.34343307826885,"Gabrb1","5","gamma-aminobutyric acid (GABA) A receptor, subunit beta 1","turquoise"
"ENSMUSG00000029482",0.831408519601108,0.320705516697038,"Aacs","5","acetoacetyl-CoA synthetase","turquoise"
"ENSMUSG00000029559",0.815396792965985,0.252327943824757,"2210016L21Rik","5","RIKEN cDNA 2210016L21 gene","turquoise"
"ENSMUSG00000029840",0.94229569070321,0.260345346816447,"Mtpn","6","myotrophin","turquoise"
"ENSMUSG00000030077",0.918556089676471,0.26164708443031,"Chl1","6","cell adhesion molecule L1-like","turquoise"
"ENSMUSG00000030086",0.871932295664547,0.37691764248549,"Chchd6","6","coiled-coil-helix-coiled-coil-helix domain containing 6","turquoise"
"ENSMUSG00000030122",0.800024206866087,0.266134366486419,"Ptms","6","parathymosin","turquoise"
"ENSMUSG00000030282",0.807947206438201,0.268312264391609,"Cmas","6","cytidine monophospho-N-acetylneuraminic acid synthetase","turquoise"
"ENSMUSG00000030600",0.903947726883815,0.205210596891196,"Lrfn1","7","leucine rich repeat and fibronectin type III domain containing 1","turquoise"
"ENSMUSG00000031105",0.832633559581548,0.217909184793956,"Slc25a14","X","solute carrier family 25 (mitochondrial carrier, brain), member 14","turquoise"
"ENSMUSG00000031166",0.812986328397953,0.306667098874823,"Wdr13","X","WD repeat domain 13","turquoise"
"ENSMUSG00000031517",0.913099004176182,0.281267782131808,"Gpm6a","8","glycoprotein m6a","turquoise"
"ENSMUSG00000032171",0.908993333863879,0.219040754612564,"Pin1","9","protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1","turquoise"
"ENSMUSG00000032186",0.816816134935201,0.299840946521658,"Tmod2","9","tropomodulin 2","turquoise"
"ENSMUSG00000032328",0.916663200457963,0.20703045443626,"Tmem30a","9","transmembrane protein 30A","turquoise"
"ENSMUSG00000032470",0.813317875934149,0.203434171767955,"Mras","9","muscle and microspikes RAS","turquoise"
"ENSMUSG00000032936",0.835552058853533,0.361841617981701,"Camkv","9","CaM kinase-like vesicle-associated","turquoise"
"ENSMUSG00000033953",0.801261871437216,0.301636584261393,"Ppp3r1","11","protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I)","turquoise"
"ENSMUSG00000034171",0.816633763573303,0.211584114308188,"Faah","4","fatty acid amide hydrolase","turquoise"
"ENSMUSG00000035653",0.822926628173234,0.22405434468865,"Lrfn5","12","leucine rich repeat and fibronectin type III domain containing 5","turquoise"
"ENSMUSG00000035847",0.837111126888613,0.271532780979931,"Ids","X","iduronate 2-sulfatase","turquoise"
"ENSMUSG00000037685",0.844684158934882,0.231110862302724,"Atp8a1","5","ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1","turquoise"
"ENSMUSG00000037855",0.922994548470598,0.22655115963167,"Zfp365","10","zinc finger protein 365","turquoise"
"ENSMUSG00000038174",0.809056719347925,0.324094467843923,"Fam126b","1","family with sequence similarity 126, member B","turquoise"
"ENSMUSG00000038187",0.893968053677311,0.230757379209605,"Btbd10","7","BTB (POZ) domain containing 10","turquoise"
"ENSMUSG00000038244",0.834143548111027,0.37910807389149,"Mical2","7","microtubule associated monooxygenase, calponin and LIM domain containing 2","turquoise"
"ENSMUSG00000038301",0.811564544920289,0.323313519597209,"Snx10","6","sorting nexin 10","turquoise"
"ENSMUSG00000038619",0.850434807080658,0.254759905615657,"Ensa","3","endosulfine alpha","turquoise"
"ENSMUSG00000039145",0.841599099213218,0.240977985373482,"Camk1d","2","calcium/calmodulin-dependent protein kinase ID","turquoise"
"ENSMUSG00000039585",0.801551248485176,0.342560377627189,"Myo9a","9","myosin IXa","turquoise"
"ENSMUSG00000039706",0.811839278484601,0.219722524788067,"Ldb2","5","LIM domain binding 2","turquoise"
"ENSMUSG00000040125",0.879858570535182,0.31730548331973,"Gpr26","7","G protein-coupled receptor 26","turquoise"
"ENSMUSG00000040785",0.898629776851635,0.27323363295031,"Ttc3","16","tetratricopeptide repeat domain 3","turquoise"
"ENSMUSG00000041141",0.924575303994952,0.252622875483705,"Pnmal1","7","PNMA-like 1","turquoise"
"ENSMUSG00000041708",0.843245079530334,0.243978876445365,"Mpped1","15","metallophosphoesterase domain containing 1","turquoise"
"ENSMUSG00000041773",0.823282276866227,0.21928491658615,"Enc1","13","ectodermal-neural cortex 1","turquoise"
"ENSMUSG00000042078",0.82347039462751,0.213598826695508,"Svop","5","SV2 related protein","turquoise"
"ENSMUSG00000046532",0.829637960758563,0.398470588282027,"Ar","X","androgen receptor","turquoise"
"ENSMUSG00000047388",0.819821376915365,0.303833541596777,"Atmin","8","ATM interactor","turquoise"
"ENSMUSG00000047514",0.842081473940681,0.207224019820181,"Tspyl1","10","testis-specific protein, Y-encoded-like 1","turquoise"
"ENSMUSG00000052584",0.859378509899758,0.25410467001565,"Serp2","14","stress-associated endoplasmic reticulum protein family member 2","turquoise"
"ENSMUSG00000052726",0.865807693385695,0.379979635711016,"Kcnt2","1","potassium channel, subfamily T, member 2","turquoise"
"ENSMUSG00000052934",0.819680299785537,0.229362731738479,"Fbxo31","8","F-box protein 31","turquoise"
"ENSMUSG00000053025",0.858582449874441,0.253132671069897,"Sv2b","7","synaptic vesicle glycoprotein 2 b","turquoise"
"ENSMUSG00000056258",0.828877308941866,0.205561868579061,"Kcnq3","15","potassium voltage-gated channel, subfamily Q, member 3","turquoise"
"ENSMUSG00000056367",0.828689367453958,0.340872573356633,"Actr3b","5","ARP3 actin-related protein 3B","turquoise"
"ENSMUSG00000056413",0.939505680234353,0.271672732440445,"Adap1","5","ArfGAP with dual PH domains 1","turquoise"
"ENSMUSG00000056486",0.849738738888573,0.307751802092716,"Chn1","2","chimerin 1","turquoise"
"ENSMUSG00000056692",0.822907835030613,0.292244692170969,"Ilrun","17","inflammation and lipid regulator with UBA-like and NBR1-like domains","turquoise"
"ENSMUSG00000057738",0.848716360809894,0.227829336455154,"Sptan1","2","spectrin alpha, non-erythrocytic 1","turquoise"
"ENSMUSG00000058153",0.819807974973101,0.341611984660458,"Sez6l","5","seizure related 6 homolog like","turquoise"
"ENSMUSG00000058624",0.825307769187214,0.274463033984613,"Gda","19","guanine deaminase","turquoise"
"ENSMUSG00000060166",0.811620472364992,0.205995798894674,"Zdhhc8","16","zinc finger, DHHC domain containing 8","turquoise"
"ENSMUSG00000063887",0.806885933597233,0.326808939392199,"Nlgn1","3","neuroligin 1","turquoise"
"ENSMUSG00000068373",0.905091488075034,0.228670892497063,"D430041D05Rik","2","RIKEN cDNA D430041D05 gene","turquoise"
"ENSMUSG00000070000",0.800085405218428,0.219714537057453,"Fcho1","8","FCH domain only 1","turquoise"
"ENSMUSG00000070476",0.821462552662251,0.34654207885142,"Fam217b","2","family with sequence similarity 217, member B","turquoise"
"ENSMUSG00000071265",0.829966872609185,0.218824432247557,"1700086L19Rik","12","RIKEN cDNA 1700086L19 gene","turquoise"
"ENSMUSG00000074785",0.838684316772182,0.352348850338027,"Plxnc1","10","plexin C1","turquoise"
"ENSMUSG00000075318",0.903782896907289,0.296189100684438,"Scn2a","2","sodium channel, voltage-gated, type II, alpha","turquoise"
"ENSMUSG00000109372",0.860466374061346,0.249602583802526,"Gm19410","8","predicted gene, 19410","turquoise"
"ENSMUSG00000001240",0.811543956152958,-0.350258519437919,"Ramp2","11","receptor (calcitonin) activity modifying protein 2","yellow"
"ENSMUSG00000001930",0.832958864435256,-0.235224690835302,"Vwf","6","Von Willebrand factor","yellow"
"ENSMUSG00000002985",0.933469818019678,-0.308915058774705,"Apoe","7","apolipoprotein E","yellow"
"ENSMUSG00000003617",0.869103585240113,-0.342402251930773,"Cp","3","ceruloplasmin","yellow"
"ENSMUSG00000004044",0.81369505974379,-0.406020651579488,"Cavin1","11","caveolae associated 1","yellow"
"ENSMUSG00000004665",0.829191161667689,-0.393014080883809,"Cnn2","10","calponin 2","yellow"
"ENSMUSG00000007097",0.925689622472228,-0.325316684753363,"Atp1a2","1","ATPase, Na+/K+ transporting, alpha 2 polypeptide","yellow"
"ENSMUSG00000007872",0.880020556212129,-0.302901262624737,"Id3","4","inhibitor of DNA binding 3","yellow"
"ENSMUSG00000010064",0.802236235395407,-0.58186325151971,"Slc38a3","9","solute carrier family 38, member 3","yellow"
"ENSMUSG00000013584",0.802904652219166,-0.47832679213233,"Aldh1a2","9","aldehyde dehydrogenase family 1, subfamily A2","yellow"
"ENSMUSG00000015224",0.833984353213518,-0.248882506461822,"Cyp2j9","4","cytochrome P450, family 2, subfamily j, polypeptide 9","yellow"
"ENSMUSG00000015839",0.877276530251749,-0.513175779208505,"Nfe2l2","2","nuclear factor, erythroid derived 2, like 2","yellow"
"ENSMUSG00000017344",0.850751132621937,-0.481526184092262,"Vtn","11","vitronectin","yellow"
"ENSMUSG00000018377",0.802508224630228,-0.25791222090916,"Vezf1","11","vascular endothelial zinc finger 1","yellow"
"ENSMUSG00000018459",0.85656253683285,-0.447806536299296,"Slc13a3","2","solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3","yellow"
"ENSMUSG00000019929",0.876849232881007,-0.235723314260227,"Dcn","10","decorin","yellow"
"ENSMUSG00000020591",0.896293499755787,-0.303396705357569,"Ntsr2","12","neurotensin receptor 2","yellow"
"ENSMUSG00000020932",0.861631960366333,-0.223303192116346,"Gfap","11","glial fibrillary acidic protein","yellow"
"ENSMUSG00000021025",0.820757096321114,-0.315423803329846,"Nfkbia","12","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha","yellow"
"ENSMUSG00000022272",0.864487060213381,-0.235672970691769,"Myo10","15","myosin X","yellow"
"ENSMUSG00000022548",0.883281346760047,-0.297649865636161,"Apod","16","apolipoprotein D","yellow"
"ENSMUSG00000023224",0.825225266627635,-0.258162480288251,"Serping1","2","serine (or cysteine) peptidase inhibitor, clade G, member 1","yellow"
"ENSMUSG00000024087",0.805285930482909,-0.43282318736939,"Cyp1b1","17","cytochrome P450, family 1, subfamily b, polypeptide 1","yellow"
"ENSMUSG00000024140",0.854086803290936,-0.332490614691422,"Epas1","17","endothelial PAS domain protein 1","yellow"
"ENSMUSG00000025491",0.852331185299508,-0.286400943548068,"Ifitm1","7","interferon induced transmembrane protein 1","yellow"
"ENSMUSG00000025492",0.891520168447796,-0.446274256560087,"Ifitm3","7","interferon induced transmembrane protein 3","yellow"
"ENSMUSG00000025809",0.82307943978518,-0.348473394909802,"Itgb1","8","integrin beta 1 (fibronectin receptor beta)","yellow"
"ENSMUSG00000026176",0.825673643877961,-0.426483338142018,"Ctdsp1","1","CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 1","yellow"
"ENSMUSG00000026365",0.935101575347259,-0.316148689140279,"Cfh","1","complement component factor h","yellow"
"ENSMUSG00000026385",0.870520011202019,-0.260830737006512,"Dbi","1","diazepam binding inhibitor","yellow"
"ENSMUSG00000026473",0.858270480404255,-0.35555231983248,"Glul","1","glutamate-ammonia ligase (glutamine synthetase)","yellow"
"ENSMUSG00000027962",0.807617815868588,-0.309695437870485,"Vcam1","3","vascular cell adhesion molecule 1","yellow"
"ENSMUSG00000028211",0.839622429745261,-0.309943567559229,"Trp53inp1","4","transformation related protein 53 inducible nuclear protein 1","yellow"
"ENSMUSG00000029484",0.804668013732208,-0.372355315417453,"Anxa3","5","annexin A3","yellow"
"ENSMUSG00000029648",0.819638460512714,-0.329096892839364,"Flt1","5","FMS-like tyrosine kinase 1","yellow"
"ENSMUSG00000029661",0.844314251623735,-0.236661806739539,"Col1a2","6","collagen, type I, alpha 2","yellow"
"ENSMUSG00000030108",0.857611037166039,-0.458495895021883,"Slc6a13","6","solute carrier family 6 (neurotransmitter transporter, GABA), member 13","yellow"
"ENSMUSG00000030218",0.842101661647587,-0.37855302695119,"Mgp","6","matrix Gla protein","yellow"
"ENSMUSG00000030711",0.851100390013431,-0.227982177999598,"Sult1a1","7","sulfotransferase family 1A, phenol-preferring, member 1","yellow"
"ENSMUSG00000031799",0.843621940127197,-0.365176939357551,"Tpm4","8","tropomyosin 4","yellow"
"ENSMUSG00000032231",0.809922033094864,-0.441618726060383,"Anxa2","9","annexin A2","yellow"
"ENSMUSG00000032412",0.831791810874895,-0.5072374839466,"Atp1b3","9","ATPase, Na+/K+ transporting, beta 3 polypeptide","yellow"
"ENSMUSG00000036181",0.82790156416514,-0.344118897329684,"H1f2","13","H1.2 linker histone, cluster member","yellow"
"ENSMUSG00000036814",0.842350229720428,-0.488559444968766,"Slc6a20a","9","solute carrier family 6 (neurotransmitter transporter), member 20A","yellow"
"ENSMUSG00000036880",0.821556523991311,-0.212483699760608,"Acaa2","18","acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase)","yellow"
"ENSMUSG00000037820",0.80427543971175,-0.427950153639278,"Tgm2","2","transglutaminase 2, C polypeptide","yellow"
"ENSMUSG00000038393",0.832028913010875,-0.503400688994896,"Txnip","3","thioredoxin interacting protein","yellow"
"ENSMUSG00000040584",0.85141723833673,-0.211636516338074,"Abcb1a","5","ATP-binding cassette, sub-family B (MDR/TAP), member 1A","yellow"
"ENSMUSG00000041378",0.855857999502766,-0.324136624901859,"Cldn5","16","claudin 5","yellow"
"ENSMUSG00000042228",0.803260138680184,-0.443515653696175,"Lyn","4","LYN proto-oncogene, Src family tyrosine kinase","yellow"
"ENSMUSG00000042284",0.80867637119076,-0.230154459146776,"Itga1","13","integrin alpha 1","yellow"
"ENSMUSG00000042613",0.855812076755798,-0.308271189305978,"Pbxip1","3","pre B cell leukemia transcription factor interacting protein 1","yellow"
"ENSMUSG00000044258",0.835743093275785,-0.286519261371036,"Ctla2a","13","cytotoxic T lymphocyte-associated protein 2 alpha","yellow"
"ENSMUSG00000046352",0.873523606647445,-0.49267660708985,"Gjb2","14","gap junction protein, beta 2","yellow"
"ENSMUSG00000048148",0.809467907158446,-0.318287056277817,"Nwd1","8","NACHT and WD repeat domain containing 1","yellow"
"ENSMUSG00000049130",0.807735526606637,-0.309655679030019,"C5ar1","7","complement component 5a receptor 1","yellow"
"ENSMUSG00000050295",0.851682438178057,-0.466671354634143,"Foxc1","13","forkhead box C1","yellow"
"ENSMUSG00000052911",0.856276539229597,-0.375674378194048,"Lamb2","9","laminin, beta 2","yellow"
"ENSMUSG00000055322",0.875564344305277,-0.243686669497929,"Tns1","1","tensin 1","yellow"
"ENSMUSG00000060591",0.839359722554779,-0.427223006601489,"Ifitm2","7","interferon induced transmembrane protein 2","yellow"
"ENSMUSG00000063450",0.883998795172588,-0.492538485863214,"Syne2","12","spectrin repeat containing, nuclear envelope 2","yellow"
"ENSMUSG00000069833",0.86941499408138,-0.322663304202819,"Ahnak","19","AHNAK nucleoprotein (desmoyokin)","yellow"
"ENSMUSG00000070733",0.82541361292831,-0.46225129603622,"Fryl","5","FRY like transcription coactivator","yellow"
"ENSMUSG00000073418",0.846427641035812,-0.419853811611627,"C4b","17","complement component 4B (Chido blood group)","yellow"
"ENSMUSG00000079018",0.836181435299879,-0.381401716150421,"Ly6c1","15","lymphocyte antigen 6 complex, locus C1","yellow"
