"mean_con_ng_ul","batch","period","post_idbatch","pre_idbatch","pre_idbatchcage","group","time","Postds","Postrank","Preds","Prerank","condition","wt_d4","wt_d8","wt_12"
83.9925713773192,10,"Pre","3-3Batch10","3Batch10","3Batch10Cage3","reorganized","1 hr",5.34245014245014,1,4.9508547008547,1,"same",39.7,39.8,38.8
503.232724218499,10,"Post","3-3Batch10","3Batch10","3Batch10Cage3","reorganized","1 hr",5.34245014245014,1,4.9508547008547,1,"same",39.7,39.8,38.8
503.232724218499,10,"Post","3-3Batch10","3Batch10","3Batch10Cage3","reorganized","1 hr",5.34245014245014,1,4.9508547008547,1,"same",39.7,39.8,38.8
68.8995060869166,9,"Pre","2-3Batch9","3Batch9","3Batch9Cage2","control","1 hr",-2.95833333333333,4,-4.44761904761905,4,"control",42.4,42.1,41.8
68.8995060869166,9,"Pre","2-3Batch9","3Batch9","3Batch9Cage2","control","1 hr",-2.95833333333333,4,-4.44761904761905,4,"control",42.4,42.1,41.8
70.8141031940734,9,"Post","2-3Batch9","3Batch9","3Batch9Cage2","control","1 hr",-2.95833333333333,4,-4.44761904761905,4,"control",42.4,42.1,41.8
70.8141031940734,9,"Post","2-3Batch9","3Batch9","3Batch9Cage2","control","1 hr",-2.95833333333333,4,-4.44761904761905,4,"control",42.4,42.1,41.8
56.164500950943,9,"Pre","2-2Batch9","2Batch9","2Batch9Cage2","control","1 hr",3.08333333333333,1,3.97069597069597,1,"control",41.3,42.3,42.9
56.164500950943,9,"Pre","2-2Batch9","2Batch9","2Batch9Cage2","control","1 hr",3.08333333333333,1,3.97069597069597,1,"control",41.3,42.3,42.9
112.407257272448,9,"Post","2-2Batch9","2Batch9","2Batch9Cage2","control","1 hr",3.08333333333333,1,3.97069597069597,1,"control",41.3,42.3,42.9
112.407257272448,9,"Post","2-2Batch9","2Batch9","2Batch9Cage2","control","1 hr",3.08333333333333,1,3.97069597069597,1,"control",41.3,42.3,42.9
42.223220387857,8,"Pre","4-1Batch8","1Batch8","1Batch8Cage4","reorganized","1 hr",2.79885057471264,1,-2.19955300127714,4,"ascenders",43.4,41.9,41.2
42.223220387857,8,"Pre","4-1Batch8","1Batch8","1Batch8Cage4","reorganized","1 hr",2.79885057471264,1,-2.19955300127714,4,"ascenders",43.4,41.9,41.2
207.341313043477,8,"Post","4-1Batch8","1Batch8","1Batch8Cage4","reorganized","1 hr",2.79885057471264,1,-2.19955300127714,4,"ascenders",43.4,41.9,41.2
207.341313043477,8,"Post","4-1Batch8","1Batch8","1Batch8Cage4","reorganized","1 hr",2.79885057471264,1,-2.19955300127714,4,"ascenders",43.4,41.9,41.2
136.117651194672,8,"Pre","2-2Batch8","2Batch8","2Batch8Cage2","reorganized","1 hr",-1.01436781609195,4,-4.59464285714286,4,"same",34.4,34.2,34.2
136.117651194672,8,"Pre","2-2Batch8","2Batch8","2Batch8Cage2","reorganized","1 hr",-1.01436781609195,4,-4.59464285714286,4,"same",34.4,34.2,34.2
329.876616791225,8,"Post","2-2Batch8","2Batch8","2Batch8Cage2","reorganized","1 hr",-1.01436781609195,4,-4.59464285714286,4,"same",34.4,34.2,34.2
329.876616791225,8,"Post","2-2Batch8","2Batch8","2Batch8Cage2","reorganized","1 hr",-1.01436781609195,4,-4.59464285714286,4,"same",34.4,34.2,34.2
72.3183742727315,7,"Pre","3-4Batch7","4Batch7","4Batch7Cage3","reorganized","25hr",-4.52380952380952,4,4.84027777777778,1,"descenders",38.8,38.9,38.6
72.3183742727315,7,"Pre","3-4Batch7","4Batch7","4Batch7Cage3","reorganized","25hr",-4.52380952380952,4,4.84027777777778,1,"descenders",38.8,38.9,38.6
186.368111674871,7,"Post","3-4Batch7","4Batch7","4Batch7Cage3","reorganized","25hr",-4.52380952380952,4,4.84027777777778,1,"descenders",38.8,38.9,38.6
186.368111674871,7,"Post","3-4Batch7","4Batch7","4Batch7Cage3","reorganized","25hr",-4.52380952380952,4,4.84027777777778,1,"descenders",38.8,38.9,38.6
40.3798463340765,7,"Pre","4-1Batch7","1Batch7","1Batch7Cage4","reorganized","25hr",5.3223602484472,1,5.72715053763441,1,"same",42.5,43,42.4
40.3798463340765,7,"Pre","4-1Batch7","1Batch7","1Batch7Cage4","reorganized","25hr",5.3223602484472,1,5.72715053763441,1,"same",42.5,43,42.4
171.511603300494,7,"Post","4-1Batch7","1Batch7","1Batch7Cage4","reorganized","25hr",5.3223602484472,1,5.72715053763441,1,"same",42.5,43,42.4
171.511603300494,7,"Post","4-1Batch7","1Batch7","1Batch7Cage4","reorganized","25hr",5.3223602484472,1,5.72715053763441,1,"same",42.5,43,42.4
34.8643152334486,2,"Pre","2-1Batch2","1Batch2","1Batch2Cage2","reorganized","25hr",-3.84473684210526,4,-5.17948717948718,4,"same",36.6,39,38.8
34.8643152334486,2,"Pre","2-1Batch2","1Batch2","1Batch2Cage2","reorganized","25hr",-3.84473684210526,4,-5.17948717948718,4,"same",36.6,39,38.8
95.7487417191344,2,"Post","2-1Batch2","1Batch2","1Batch2Cage2","reorganized","25hr",-3.84473684210526,4,-5.17948717948718,4,"same",36.6,39,38.8
95.7487417191344,2,"Post","2-1Batch2","1Batch2","1Batch2Cage2","reorganized","25hr",-3.84473684210526,4,-5.17948717948718,4,"same",36.6,39,38.8
228.226705192036,2,"Pre","5-1Batch2","1Batch2","1Batch2Cage5","reorganized","25hr",4.65123034859877,1,-3.14583333333333,4,"ascenders",39.3,318,40
228.226705192036,2,"Pre","5-1Batch2","1Batch2","1Batch2Cage5","reorganized","25hr",4.65123034859877,1,-3.14583333333333,4,"ascenders",39.3,318,40
86.0058994918857,2,"Post","5-1Batch2","1Batch2","1Batch2Cage5","reorganized","25hr",4.65123034859877,1,-3.14583333333333,4,"ascenders",39.3,318,40
86.0058994918857,2,"Post","5-1Batch2","1Batch2","1Batch2Cage5","reorganized","25hr",4.65123034859877,1,-3.14583333333333,4,"ascenders",39.3,318,40
70.9739912066382,14,"Pre","1-2Batch14","2Batch14","2Batch14Cage1","reorganized","1 hr",1.75238095238095,1,5.45,1,"same",42.9,41.5,42
70.9739912066382,14,"Pre","1-2Batch14","2Batch14","2Batch14Cage1","reorganized","1 hr",1.75238095238095,1,5.45,1,"same",42.9,41.5,42
452.552545730483,14,"Post","1-2Batch14","2Batch14","2Batch14Cage1","reorganized","1 hr",1.75238095238095,1,5.45,1,"same",42.9,41.5,42
452.552545730483,14,"Post","1-2Batch14","2Batch14","2Batch14Cage1","reorganized","1 hr",1.75238095238095,1,5.45,1,"same",42.9,41.5,42
71.7016632836281,14,"Pre","4-2Batch14","2Batch14","2Batch14Cage4","reorganized","1 hr",-1.12380952380952,4,5.82678271907158,1,"descenders",42.7,41.2,40.4
71.7016632836281,14,"Pre","4-2Batch14","2Batch14","2Batch14Cage4","reorganized","1 hr",-1.12380952380952,4,5.82678271907158,1,"descenders",42.7,41.2,40.4
149.906839683942,14,"Post","4-2Batch14","2Batch14","2Batch14Cage4","reorganized","1 hr",-1.12380952380952,4,5.82678271907158,1,"descenders",42.7,41.2,40.4
149.906839683942,14,"Post","4-2Batch14","2Batch14","2Batch14Cage4","reorganized","1 hr",-1.12380952380952,4,5.82678271907158,1,"descenders",42.7,41.2,40.4
158.454352618513,5,"Pre","3-4Batch5","4Batch5","4Batch5Cage3","reorganized","25hr",4.72235294117647,1,4.48851148851149,1,"same",43.8,43.2,42.8
158.454352618513,5,"Pre","3-4Batch5","4Batch5","4Batch5Cage3","reorganized","25hr",4.72235294117647,1,4.48851148851149,1,"same",43.8,43.2,42.8
165.266727547779,5,"Post","3-4Batch5","4Batch5","4Batch5Cage3","reorganized","25hr",4.72235294117647,1,4.48851148851149,1,"same",43.8,43.2,42.8
165.266727547779,5,"Post","3-4Batch5","4Batch5","4Batch5Cage3","reorganized","25hr",4.72235294117647,1,4.48851148851149,1,"same",43.8,43.2,42.8
195.930493087638,5,"Pre","5-4Batch5","4Batch5","4Batch5Cage5","reorganized","25hr",-2.45333333333333,4,5.35952380952381,1,"descenders",34.1,34.2,34.5
195.930493087638,5,"Pre","5-4Batch5","4Batch5","4Batch5Cage5","reorganized","25hr",-2.45333333333333,4,5.35952380952381,1,"descenders",34.1,34.2,34.5
128.565623321335,5,"Post","5-4Batch5","4Batch5","4Batch5Cage5","reorganized","25hr",-2.45333333333333,4,5.35952380952381,1,"descenders",34.1,34.2,34.5
128.565623321335,5,"Post","5-4Batch5","4Batch5","4Batch5Cage5","reorganized","25hr",-2.45333333333333,4,5.35952380952381,1,"descenders",34.1,34.2,34.5
171.132394728836,9,"Pre","3-4Batch9","4Batch9","4Batch9Cage3","reorganized","1 hr",-3.72777777777778,4,4.64311594202899,1,"descenders",42,40.9,41.3
171.132394728836,9,"Pre","3-4Batch9","4Batch9","4Batch9Cage3","reorganized","1 hr",-3.72777777777778,4,4.64311594202899,1,"descenders",42,40.9,41.3
340.627515661503,9,"Post","3-4Batch9","4Batch9","4Batch9Cage3","reorganized","1 hr",-3.72777777777778,4,4.64311594202899,1,"descenders",42,40.9,41.3
340.627515661503,9,"Post","3-4Batch9","4Batch9","4Batch9Cage3","reorganized","1 hr",-3.72777777777778,4,4.64311594202899,1,"descenders",42,40.9,41.3
94.1218352225281,9,"Pre","1-3Batch9","3Batch9","3Batch9Cage1","reorganized","1 hr",4.32777777777778,1,5.78418803418803,1,"same",43.8,43.6,45.1
94.1218352225281,9,"Pre","1-3Batch9","3Batch9","3Batch9Cage1","reorganized","1 hr",4.32777777777778,1,5.78418803418803,1,"same",43.8,43.6,45.1
345.402984352532,9,"Post","1-3Batch9","3Batch9","3Batch9Cage1","reorganized","1 hr",4.32777777777778,1,5.78418803418803,1,"same",43.8,43.6,45.1
345.402984352532,9,"Post","1-3Batch9","3Batch9","3Batch9Cage1","reorganized","1 hr",4.32777777777778,1,5.78418803418803,1,"same",43.8,43.6,45.1
69.5798707103949,6,"Pre","2-2Batch6","2Batch6","2Batch6Cage2","reorganized","25hr",5.16720779220779,1,-4.37575757575758,4,"ascenders",32.8,33.7,34
69.5798707103949,6,"Pre","2-2Batch6","2Batch6","2Batch6Cage2","reorganized","25hr",5.16720779220779,1,-4.37575757575758,4,"ascenders",32.8,33.7,34
79.4046628782662,6,"Post","2-2Batch6","2Batch6","2Batch6Cage2","reorganized","25hr",5.16720779220779,1,-4.37575757575758,4,"ascenders",32.8,33.7,34
79.4046628782662,6,"Post","2-2Batch6","2Batch6","2Batch6Cage2","reorganized","25hr",5.16720779220779,1,-4.37575757575758,4,"ascenders",32.8,33.7,34
107.936922591556,6,"Pre","1-1Batch6","1Batch6","1Batch6Cage1","reorganized","25hr",-5.25595238095238,4,-4.92307692307692,4,"same",40.8,40.8,40.8
107.936922591556,6,"Pre","1-1Batch6","1Batch6","1Batch6Cage1","reorganized","25hr",-5.25595238095238,4,-4.92307692307692,4,"same",40.8,40.8,40.8
152.279397029005,6,"Post","1-1Batch6","1Batch6","1Batch6Cage1","reorganized","25hr",-5.25595238095238,4,-4.92307692307692,4,"same",40.8,40.8,40.8
152.279397029005,6,"Post","1-1Batch6","1Batch6","1Batch6Cage1","reorganized","25hr",-5.25595238095238,4,-4.92307692307692,4,"same",40.8,40.8,40.8
128.357068794825,3,"Pre","4-1Batch3","1Batch3","1Batch3Cage4","control","25hr",-2.71428571428571,4,-4,4,"control",45.2,44.6,46.3
128.357068794825,3,"Pre","4-1Batch3","1Batch3","1Batch3Cage4","control","25hr",-2.71428571428571,4,-4,4,"control",45.2,44.6,46.3
36.6584083681459,3,"Post","4-1Batch3","1Batch3","1Batch3Cage4","control","25hr",-2.71428571428571,4,-4,4,"control",45.2,44.6,46.3
36.6584083681459,3,"Post","4-1Batch3","1Batch3","1Batch3Cage4","control","25hr",-2.71428571428571,4,-4,4,"control",45.2,44.6,46.3
76.5367469400871,3,"Pre","4-2Batch3","2Batch3","2Batch3Cage4","control","25hr",3.49196428571429,1,4.74432849364791,1,"control",44.6,43.2,43.8
76.5367469400871,3,"Pre","4-2Batch3","2Batch3","2Batch3Cage4","control","25hr",3.49196428571429,1,4.74432849364791,1,"control",44.6,43.2,43.8
54.5693628431953,3,"Post","4-2Batch3","2Batch3","2Batch3Cage4","control","25hr",3.49196428571429,1,4.74432849364791,1,"control",44.6,43.2,43.8
54.5693628431953,3,"Post","4-2Batch3","2Batch3","2Batch3Cage4","control","25hr",3.49196428571429,1,4.74432849364791,1,"control",44.6,43.2,43.8
418.570746735536,2,"Pre","4-4Batch2","4Batch2","4Batch2Cage4","control","25hr",-3,4,-4.05092592592593,4,"control",30.7,37.3,34.1
418.570746735536,2,"Pre","4-4Batch2","4Batch2","4Batch2Cage4","control","25hr",-3,4,-4.05092592592593,4,"control",30.7,37.3,34.1
54.4445681834651,2,"Post","4-4Batch2","4Batch2","4Batch2Cage4","control","25hr",-3,4,-4.05092592592593,4,"control",30.7,37.3,34.1
54.4445681834651,2,"Post","4-4Batch2","4Batch2","4Batch2Cage4","control","25hr",-3,4,-4.05092592592593,4,"control",30.7,37.3,34.1
87.9544406529122,2,"Pre","4-3Batch2","3Batch2","3Batch2Cage4","control","25hr",4,1,4.77420178799489,1,"control",34,35.4,36.5
87.9544406529122,2,"Pre","4-3Batch2","3Batch2","3Batch2Cage4","control","25hr",4,1,4.77420178799489,1,"control",34,35.4,36.5
123.840380271607,2,"Post","4-3Batch2","3Batch2","3Batch2Cage4","control","25hr",4,1,4.77420178799489,1,"control",34,35.4,36.5
123.840380271607,2,"Post","4-3Batch2","3Batch2","3Batch2Cage4","control","25hr",4,1,4.77420178799489,1,"control",34,35.4,36.5
65.2156471898141,14,"Pre","3-1Batch14","1Batch14","1Batch14Cage3","control","1 hr",-2.73095238095238,4,-2.82896965734494,4,"control",41.5,43.6,37.8
65.2156471898141,14,"Pre","3-1Batch14","1Batch14","1Batch14Cage3","control","1 hr",-2.73095238095238,4,-2.82896965734494,4,"control",41.5,43.6,37.8
154.012951185335,14,"Post","3-1Batch14","1Batch14","1Batch14Cage3","control","1 hr",-2.73095238095238,4,-2.82896965734494,4,"control",41.5,43.6,37.8
154.012951185335,14,"Post","3-1Batch14","1Batch14","1Batch14Cage3","control","1 hr",-2.73095238095238,4,-2.82896965734494,4,"control",41.5,43.6,37.8
103.473173258605,14,"Pre","3-4Batch14","4Batch14","4Batch14Cage3","control","1 hr",3.45,1,4.7933352402746,1,"control",40,38.7,35.8
103.473173258605,14,"Pre","3-4Batch14","4Batch14","4Batch14Cage3","control","1 hr",3.45,1,4.7933352402746,1,"control",40,38.7,35.8
199.823866935203,14,"Post","3-4Batch14","4Batch14","4Batch14Cage3","control","1 hr",3.45,1,4.7933352402746,1,"control",40,38.7,35.8
199.823866935203,14,"Post","3-4Batch14","4Batch14","4Batch14Cage3","control","1 hr",3.45,1,4.7933352402746,1,"control",40,38.7,35.8
74.708374047766,12,"Pre","4-2Batch12","2Batch12","2Batch12Cage4","reorganized","1 hr",2,1,-2.9517094017094,4,"ascenders",37.8,38.1,33.8
74.708374047766,12,"Pre","4-2Batch12","2Batch12","2Batch12Cage4","reorganized","1 hr",2,1,-2.9517094017094,4,"ascenders",37.8,38.1,33.8
139.062318448956,12,"Post","4-2Batch12","2Batch12","2Batch12Cage4","reorganized","1 hr",2,1,-2.9517094017094,4,"ascenders",37.8,38.1,33.8
139.062318448956,12,"Post","4-2Batch12","2Batch12","2Batch12Cage4","reorganized","1 hr",2,1,-2.9517094017094,4,"ascenders",37.8,38.1,33.8
169.757906403694,12,"Pre","1-2Batch12","2Batch12","2Batch12Cage1","reorganized","1 hr",-2,4,-4,4,"same",35.4,35,36.7
169.757906403694,12,"Pre","1-2Batch12","2Batch12","2Batch12Cage1","reorganized","1 hr",-2,4,-4,4,"same",35.4,35,36.7
120.342538833224,12,"Post","1-2Batch12","2Batch12","2Batch12Cage1","reorganized","1 hr",-2,4,-4,4,"same",35.4,35,36.7
120.342538833224,12,"Post","1-2Batch12","2Batch12","2Batch12Cage1","reorganized","1 hr",-2,4,-4,4,"same",35.4,35,36.7
88.2483136853618,11,"Pre","1-3Batch11","3Batch11","3Batch11Cage1","reorganized","1 hr",-1.875,4,5.76653185035389,1,"descenders",38.8,37.1,36.8
88.2483136853618,11,"Pre","1-3Batch11","3Batch11","3Batch11Cage1","reorganized","1 hr",-1.875,4,5.76653185035389,1,"descenders",38.8,37.1,36.8
453.405341935043,11,"Post","1-3Batch11","3Batch11","3Batch11Cage1","reorganized","1 hr",-1.875,4,5.76653185035389,1,"descenders",38.8,37.1,36.8
453.405341935043,11,"Post","1-3Batch11","3Batch11","3Batch11Cage1","reorganized","1 hr",-1.875,4,5.76653185035389,1,"descenders",38.8,37.1,36.8
105.431087039475,11,"Pre","4-4Batch11","4Batch11","4Batch11Cage4","reorganized","1 hr",3.1875,1,5.504329004329,1,"same",35.2,35.3,35.6
105.431087039475,11,"Pre","4-4Batch11","4Batch11","4Batch11Cage4","reorganized","1 hr",3.1875,1,5.504329004329,1,"same",35.2,35.3,35.6
303.812723325927,11,"Post","4-4Batch11","4Batch11","4Batch11Cage4","reorganized","1 hr",3.1875,1,5.504329004329,1,"same",35.2,35.3,35.6
303.812723325927,11,"Post","4-4Batch11","4Batch11","4Batch11Cage4","reorganized","1 hr",3.1875,1,5.504329004329,1,"same",35.2,35.3,35.6
91.4392665301958,1,"Pre","2-2Batch1","2Batch1","2Batch1Cage2","reorganized","25hr",4.49935064935065,1,-4.08791208791209,4,"ascenders",37.3,38.2,39.5
91.4392665301958,1,"Pre","2-2Batch1","2Batch1","2Batch1Cage2","reorganized","25hr",4.49935064935065,1,-4.08791208791209,4,"ascenders",37.3,38.2,39.5
33.1494729740813,1,"Post","2-2Batch1","2Batch1","2Batch1Cage2","reorganized","25hr",4.49935064935065,1,-4.08791208791209,4,"ascenders",37.3,38.2,39.5
33.1494729740813,1,"Post","2-2Batch1","2Batch1","2Batch1Cage2","reorganized","25hr",4.49935064935065,1,-4.08791208791209,4,"ascenders",37.3,38.2,39.5
71.5823252622959,13,"Pre","5-3Batch13","3Batch13","3Batch13Cage5","control","1 hr",3.28333333333333,1,5.01428571428571,1,"control",38.3,39.1,38.6
71.5823252622959,13,"Pre","5-3Batch13","3Batch13","3Batch13Cage5","control","1 hr",3.28333333333333,1,5.01428571428571,1,"control",38.3,39.1,38.6
94.3454232000456,13,"Post","5-3Batch13","3Batch13","3Batch13Cage5","control","1 hr",3.28333333333333,1,5.01428571428571,1,"control",38.3,39.1,38.6
94.3454232000456,13,"Post","5-3Batch13","3Batch13","3Batch13Cage5","control","1 hr",3.28333333333333,1,5.01428571428571,1,"control",38.3,39.1,38.6
20.8346845733204,13,"Pre","5-1Batch13","1Batch13","1Batch13Cage5","control","1 hr",-2.7,4,-5.02857142857143,4,"control",35.5,35.7,36.8
20.8346845733204,13,"Pre","5-1Batch13","1Batch13","1Batch13Cage5","control","1 hr",-2.7,4,-5.02857142857143,4,"control",35.5,35.7,36.8
143.606764359867,13,"Post","5-1Batch13","1Batch13","1Batch13Cage5","control","1 hr",-2.7,4,-5.02857142857143,4,"control",35.5,35.7,36.8
143.606764359867,13,"Post","5-1Batch13","1Batch13","1Batch13Cage5","control","1 hr",-2.7,4,-5.02857142857143,4,"control",35.5,35.7,36.8
115.996784957262,5,"Pre","5-3Batch5","3Batch5","3Batch5Cage5","reorganized","25hr",5.64705882352941,1,-4.63333333333333,4,"ascenders",38.6,39.6,40.6
115.996784957262,5,"Pre","5-3Batch5","3Batch5","3Batch5Cage5","reorganized","25hr",5.64705882352941,1,-4.63333333333333,4,"ascenders",38.6,39.6,40.6
193.289706846702,5,"Post","5-3Batch5","3Batch5","3Batch5Cage5","reorganized","25hr",5.64705882352941,1,-4.63333333333333,4,"ascenders",38.6,39.6,40.6
193.289706846702,5,"Post","5-3Batch5","3Batch5","3Batch5Cage5","reorganized","25hr",5.64705882352941,1,-4.63333333333333,4,"ascenders",38.6,39.6,40.6
105.32355702223,5,"Pre","2-2Batch5","2Batch5","2Batch5Cage2","reorganized","25hr",-4.59663865546218,4,-4.2463768115942,4,"same",35.7,35.7,36.8
105.32355702223,5,"Pre","2-2Batch5","2Batch5","2Batch5Cage2","reorganized","25hr",-4.59663865546218,4,-4.2463768115942,4,"same",35.7,35.7,36.8
71.6636350446161,5,"Post","2-2Batch5","2Batch5","2Batch5Cage2","reorganized","25hr",-4.59663865546218,4,-4.2463768115942,4,"same",35.7,35.7,36.8
71.6636350446161,5,"Post","2-2Batch5","2Batch5","2Batch5Cage2","reorganized","25hr",-4.59663865546218,4,-4.2463768115942,4,"same",35.7,35.7,36.8
197.852696321426,4,"Pre","1-4Batch4","4Batch4","4Batch4Cage1","control","25hr",1.32222222222222,4,-3.02272727272727,4,"control",39.4,39.9,41.7
197.852696321426,4,"Pre","1-4Batch4","4Batch4","4Batch4Cage1","control","25hr",1.32222222222222,4,-3.02272727272727,4,"control",39.4,39.9,41.7
117.84876502758,4,"Post","1-4Batch4","4Batch4","4Batch4Cage1","control","25hr",1.32222222222222,4,-3.02272727272727,4,"control",39.4,39.9,41.7
117.84876502758,4,"Post","1-4Batch4","4Batch4","4Batch4Cage1","control","25hr",1.32222222222222,4,-3.02272727272727,4,"control",39.4,39.9,41.7
65.4273563811385,4,"Pre","1-1Batch4","1Batch4","1Batch4Cage1","control","25hr",5.24206349206349,1,5.58939393939394,1,"control",39.1,39.4,39.9
65.4273563811385,4,"Pre","1-1Batch4","1Batch4","1Batch4Cage1","control","25hr",5.24206349206349,1,5.58939393939394,1,"control",39.1,39.4,39.9
113.374439722719,4,"Post","1-1Batch4","1Batch4","1Batch4Cage1","control","25hr",5.24206349206349,1,5.58939393939394,1,"control",39.1,39.4,39.9
113.374439722719,4,"Post","1-1Batch4","1Batch4","1Batch4Cage1","control","25hr",5.24206349206349,1,5.58939393939394,1,"control",39.1,39.4,39.9
108.46790394988,2,"Pre","4-2Batch2","2Batch2","2Batch2Cage4","control","25hr",0.833333333333333,3,-0.506034482758621,3,"control",36.9,34.7,38.2
108.46790394988,2,"Pre","4-2Batch2","2Batch2","2Batch2Cage4","control","25hr",0.833333333333333,3,-0.506034482758621,3,"control",36.9,34.7,38.2
60.9136821280833,2,"Post","4-2Batch2","2Batch2","2Batch2Cage4","control","25hr",0.833333333333333,3,-0.506034482758621,3,"control",36.9,34.7,38.2
60.9136821280833,2,"Post","4-2Batch2","2Batch2","2Batch2Cage4","control","25hr",0.833333333333333,3,-0.506034482758621,3,"control",36.9,34.7,38.2
78.1838953434748,11,"Pre","2-4Batch11","4Batch11","4Batch11Cage2","reorganized","1 hr",-0.607142857142857,3,-2.54761904761905,3,"same",38.8,40.2,40
78.1838953434748,11,"Pre","2-4Batch11","4Batch11","4Batch11Cage2","reorganized","1 hr",-0.607142857142857,3,-2.54761904761905,3,"same",38.8,40.2,40
128.636463810472,11,"Post","2-4Batch11","4Batch11","4Batch11Cage2","reorganized","1 hr",-0.607142857142857,3,-2.54761904761905,3,"same",38.8,40.2,40
128.636463810472,11,"Post","2-4Batch11","4Batch11","4Batch11Cage2","reorganized","1 hr",-0.607142857142857,3,-2.54761904761905,3,"same",38.8,40.2,40
63.2191842068653,1,"Pre","3-4Batch1","4Batch1","4Batch1Cage3","reorganized","25hr",-1.18227424749164,3,-1.3,3,"same",37.4,39.9,37.5
63.2191842068653,1,"Pre","3-4Batch1","4Batch1","4Batch1Cage3","reorganized","25hr",-1.18227424749164,3,-1.3,3,"same",37.4,39.9,37.5
78.4326253650995,9,"Pre","5-3Batch9","3Batch9","3Batch9Cage5","reorganized","1 hr",-0.425,3,4.84826203208556,1,"descenders",43.7,42.9,43
78.4326253650995,9,"Pre","5-3Batch9","3Batch9","3Batch9Cage5","reorganized","1 hr",-0.425,3,4.84826203208556,1,"descenders",43.7,42.9,43
459.13817297277,9,"Post","5-3Batch9","3Batch9","3Batch9Cage5","reorganized","1 hr",-0.425,3,4.84826203208556,1,"descenders",43.7,42.9,43
459.13817297277,9,"Post","5-3Batch9","3Batch9","3Batch9Cage5","reorganized","1 hr",-0.425,3,4.84826203208556,1,"descenders",43.7,42.9,43
391.576668227857,4,"Pre","5-1Batch4","1Batch4","1Batch4Cage5","reorganized","25hr",-1.92,3,5.78974358974359,1,"descenders",36.5,36.3,37
391.576668227857,4,"Pre","5-1Batch4","1Batch4","1Batch4Cage5","reorganized","25hr",-1.92,3,5.78974358974359,1,"descenders",36.5,36.3,37
98.0151576844987,4,"Post","5-1Batch4","1Batch4","1Batch4Cage5","reorganized","25hr",-1.92,3,5.78974358974359,1,"descenders",36.5,36.3,37
98.0151576844987,4,"Post","5-1Batch4","1Batch4","1Batch4Cage5","reorganized","25hr",-1.92,3,5.78974358974359,1,"descenders",36.5,36.3,37
97.8226408710607,7,"Pre","1-1Batch7","1Batch7","1Batch7Cage1","reorganized","25hr",5.8417735042735,1,-1.59407665505227,3,"ascenders",40.7,40.4,41.8
97.8226408710607,7,"Pre","1-1Batch7","1Batch7","1Batch7Cage1","reorganized","25hr",5.8417735042735,1,-1.59407665505227,3,"ascenders",40.7,40.4,41.8
94.073572736872,7,"Post","1-1Batch7","1Batch7","1Batch7Cage1","reorganized","25hr",5.8417735042735,1,-1.59407665505227,3,"ascenders",40.7,40.4,41.8
94.073572736872,7,"Post","1-1Batch7","1Batch7","1Batch7Cage1","reorganized","25hr",5.8417735042735,1,-1.59407665505227,3,"ascenders",40.7,40.4,41.8
33.5791358197995,12,"Pre","4-1Batch12","1Batch12","1Batch12Cage4","reorganized","1 hr",3.29175824175824,1,-1.86623931623932,3,"ascenders",34.6,34.8,34.5
33.5791358197995,12,"Pre","4-1Batch12","1Batch12","1Batch12Cage4","reorganized","1 hr",3.29175824175824,1,-1.86623931623932,3,"ascenders",34.6,34.8,34.5
437.441903981297,12,"Post","4-1Batch12","1Batch12","1Batch12Cage4","reorganized","1 hr",3.29175824175824,1,-1.86623931623932,3,"ascenders",34.6,34.8,34.5
437.441903981297,12,"Post","4-1Batch12","1Batch12","1Batch12Cage4","reorganized","1 hr",3.29175824175824,1,-1.86623931623932,3,"ascenders",34.6,34.8,34.5
39.7027351275049,9,"Pre","2-4Batch9","4Batch9","4Batch9Cage2","control","1 hr",-1.5,3,-1.04901960784314,3,"control",42.6,43,42.8
39.7027351275049,9,"Pre","2-4Batch9","4Batch9","4Batch9Cage2","control","1 hr",-1.5,3,-1.04901960784314,3,"control",42.6,43,42.8
205.922082177967,9,"Post","2-4Batch9","4Batch9","4Batch9Cage2","control","1 hr",-1.5,3,-1.04901960784314,3,"control",42.6,43,42.8
205.922082177967,9,"Post","2-4Batch9","4Batch9","4Batch9Cage2","control","1 hr",-1.5,3,-1.04901960784314,3,"control",42.6,43,42.8
148.746181862378,3,"Pre","1-4Batch3","4Batch3","4Batch3Cage1","control","25hr",-2.75,3,-2.32212885154062,3,"control",40.1,41.9,41.4
148.746181862378,3,"Pre","1-4Batch3","4Batch3","4Batch3Cage1","control","25hr",-2.75,3,-2.32212885154062,3,"control",40.1,41.9,41.4
139.233611262876,3,"Post","1-4Batch3","4Batch3","4Batch3Cage1","control","25hr",-2.75,3,-2.32212885154062,3,"control",40.1,41.9,41.4
139.233611262876,3,"Post","1-4Batch3","4Batch3","4Batch3Cage1","control","25hr",-2.75,3,-2.32212885154062,3,"control",40.1,41.9,41.4
35.8110807871951,13,"Pre","2-3Batch13","3Batch13","3Batch13Cage2","reorganized","1 hr",-0.760683760683761,3,-2.41666666666667,3,"same",38.1,35.4,38.5
35.8110807871951,13,"Pre","2-3Batch13","3Batch13","3Batch13Cage2","reorganized","1 hr",-0.760683760683761,3,-2.41666666666667,3,"same",38.1,35.4,38.5
